Name,Fulladdress,Street,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Cid,Place Id,Price,Email,Social Medias
Fiziko Fitness Premium - Sector 14,"M-16, Block B, Old DLF Colony, Sector 14, Gurugram, Haryana 122001",M-16,"Gym,Fitness center",088266 82430,"088266 82430,+91 88266 82430",false,820,4.7,https://search.google.com/local/reviews?placeid=ChIJj2DHmLIZDTkRyPF_y-ByLn0&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9020273413482082760,28.470822,77.0441527,https://fizikofitnesspremium.co.in/,fizikofitnesspremium.co.in,"Wednesday:6 am–10 pm,Thursday:6 am–10 pm,Friday:6 am–10 pm,Saturday:6 am–10 pm,Sunday:5–10 pm,Monday:6 am–10 pm,Tuesday:6 am–10 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkevE6N5NvZMBlDHoeuRy6wlzUDGBreF4Z7418G-jVFb_Dq9hsHhCaYh1iRUZxlIYJXd3oS3V6qLEsuYh0aG7DufM3A7UUoY9IkaeBQlXv2ru3CyET9rT0Z3vdTzAxfIWOO_oR4=w138-h92-k-no,9020273413482082760,ChIJj2DHmLIZDTkRyPF_y-ByLn0,,visible after upgrade,visible after upgrade
"Pro Ultimate Gyms - Sector 14, Gurugram","SCO 17, above Haldiram's, Sector 14, Gurugram, Haryana 122007",SCO 17,Gym,099057 00087,"099057 00087,+91 99057 00087",false,856,4.9,https://search.google.com/local/reviews?placeid=ChIJ2_kF1C0ZDTkRPAXf6wxj-e8&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17291961151413749052,28.4760344,77.0449534,https://proultimategyms.in/sector-14-gurugram/,proultimategyms.in,"Wednesday:5:30 am–11 pm,Thursday:5:30 am–11 pm,Friday:5:30 am–11 pm,Saturday:5:30 am–11 pm,Sunday:5–10 pm,Monday:5:30 am–11 pm,Tuesday:5:30 am–11 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkVuv-A133bJzMyU8KbmEuyzxnWl-nidTdtBYoIj3GtfafM8JowxSdV3ugpqZ2sKT7oZ2nUQVRCCAfxxjrUj_U5l4VanMXL4WWSQ1xoUvlGAnvnBVEfb9eoJ3F9kxm5Z7IM4iSf=w122-h92-k-no,17291961151413749052,ChIJ2_kF1C0ZDTkRPAXf6wxj-e8,,visible after upgrade,visible after upgrade
Plus Fitness 24/7 Sec 89 Gurugram,"3rd floor, Orris Market 89, Unit No. - TF 17, TF 49, Sector 89, Gurugram, Haryana 122505","3rd floor, Orris Market 89",Fitness center,070420 60642,"070420 60642,+91 70420 60642",false,34,5,https://search.google.com/local/reviews?placeid=ChIJk1kPY-MXDTkRCjn8rK15-Bs&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2015494620086810890,28.4233963,76.9370374,https://www.plusfitness.co.in/gyms/sec-89-gurugram/,plusfitness.co.in,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkQsKiqGIEQoLDOs2aCzKPBOfk1FSQvjIu35_nfgGJSpthhSa9RLr3WH98s4R8uIN4WWOxpWUevIFPfFDqpGxZHJyuayVZlra5A555kRzQHxTwkcANPOjE9qs_E87oaAA0geMq2uaBwHO4U=w126-h92-k-no,2015494620086810890,ChIJk1kPY-MXDTkRCjn8rK15-Bs,,visible after upgrade,visible after upgrade
"Pro Ultimate Gyms - Sector 10A, Gurugram","SCO 39-40-41, market of sector 10A, Housing Board Colony, Sector 10A, Gurugram, Haryana 122001",SCO 39-40-41,"Gym,Fitness center",099908 15522,"099908 15522,+91 99908 15522",false,80,4.7,https://search.google.com/local/reviews?placeid=ChIJ00pTtw8XDTkRLxsFZqcmqfc&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17845837498845305647,28.4405796,77.0074178,https://www.proultimategyms.in/,proultimategyms.in,"Wednesday:5 am–11 pm,Thursday:5 am–11 pm,Friday:5 am–11 pm,Saturday:5 am–11 pm,Sunday:12–10 pm,Monday:5 am–11 pm,Tuesday:5 am–11 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmqK54pA1ymSCeYI-CalsUm5--gOBOjtxnC6f1KC3o2DD1GOHRKa3gf-sxKX6mzQdQfY52SX_y283CqL_pw9FSegbE3IjpRr1A_eMVjGp4Ec1yB2V5yeVjsxeG-oWCfpFeuQaVyPEmTrLa6=w122-h92-k-no,17845837498845305647,ChIJ00pTtw8XDTkRLxsFZqcmqfc,,visible after upgrade,visible after upgrade
7 Ocean - The Fitness Club,"Metro Station, A-81, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Sarhol, Haryana 122009",Metro Station,"Fitness center,Gym,Personal trainer,Physical fitness program,Weight loss service,Weightlifting area,Yoga studio",070078 00002,"070078 00002,+91 70078 00002",false,257,4.7,https://search.google.com/local/reviews?placeid=ChIJm_wLgKQZDTkRmAgqebx4y7s&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13532042256246769816,28.4785611,77.08026149999999,http://7ocean.club/,7ocean.club,"Wednesday:6 am–10 pm,Thursday:6 am–10 pm,Friday:6 am–10 pm,Saturday:6 am–10 pm,Sunday:8 am–4 pm,Monday:6 am–10 pm,Tuesday:6 am–10 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmYNQBjRyRdQGnoTwFVt4uuvklkv9kQz9QeMCqgkixd5jKABryLOcGvMqFnp_KOCvkpwOaHQyUa5zTrQD1LA-ri1fWh_5NbmmIhj2B9q2Wa3OPti7Pd0vfkcv2-MeLBBpZ3O2g=w122-h92-k-no,13532042256246769816,ChIJm_wLgKQZDTkRmAgqebx4y7s,,visible after upgrade,visible after upgrade
All Time Fitness,"LG & UG ,plot, 561p, 652, Sector 27, Gurugram, Haryana 122009","LG & UG ,plot",Gym,097114 44799,"097114 44799,+91 97114 44799",false,481,4.6,https://search.google.com/local/reviews?placeid=ChIJASS92kgZDTkRv6BVV3b25iI&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2514968430064804031,28.4632518,77.0943941,https://atfgym.com/,atfgym.com,"Wednesday:5 am–11 pm,Thursday:5 am–11 pm,Friday:5 am–11 pm,Saturday:5 am–11 pm,Sunday:5 am–11 pm,Monday:5 am–11 pm,Tuesday:5 am–11 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm4oyKYyUUaA7op8A9Aty4ROfTwurfh7gZiEIXOu786b-uRjDEUDY3KzEwDzbn8EMHmzCJdSi8dIa4Ih8JVECioqNkYAOxmpClHUclya3S1EDbXESsrjAUh6bYCdW5k02AGFTn1=w80-h142-k-no,2514968430064804031,ChIJASS92kgZDTkRv6BVV3b25iI,,visible after upgrade,visible after upgrade
All Time Fitness,"4th & 5th floor, C-22, opposite The legend apartments, Block C, Sushant Lok III, Sector 57, Gurugram, Haryana 122003",4th & 5th floor,"Gym,Fitness center,Gymnasium school,Personal trainer,Physical fitness program,Training center,Weight loss service,Weightlifting area",083600 25621,"083600 25621,+91 83600 25621",false,342,4.9,https://search.google.com/local/reviews?placeid=ChIJ5wxJTd8jDTkR6wr1Z0g2-iI&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2520386626076871403,28.4192519,77.0774933,https://www.cult.fit/cult/cult-pass/gurgaon/All-Time-Fitness/1490?utm_source=gmb&utm_medium=organic,cult.fit,"Wednesday:6 am–11 pm,Thursday:6 am–11 pm,Friday:6 am–11 pm,Saturday:6 am–11 pm,Sunday:1–11 pm,Monday:6 am–11 pm,Tuesday:6 am–11 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkfY-abtBtu5L3UDSgA_o0q2rBvHPQTTcPgoJRniC3_-cnpuPeWclVikh3_phDVt_oKbuiHncnC42Z7j8JCVYUedf8lp-ug5FHKwkK4ki1xy2u1kUxxPHFEba-ghoS6gUFRxWvPMdcg2dgh=w122-h92-k-no,2520386626076871403,ChIJ5wxJTd8jDTkR6wr1Z0g2-iI,,visible after upgrade,visible after upgrade
Zealous fitness Gym,"4th Floor, Super mart-1, C-042B, Supermart-1, DLF Phase IV, Gurugram, Haryana 122009",4th Floor,"Gym,Fitness center,Personal trainer,Weight loss service",081303 92980,"081303 92980,+91 81303 92980",false,358,5,https://search.google.com/local/reviews?placeid=ChIJewX9iR4ZDTkRxEF-tTT_TLI&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12847924438829515204,28.462315699999998,77.0875116,https://zealousfitness.in/,zealousfitness.in,"Wednesday:6 am–11 pm,Thursday:6 am–11 pm,Friday:6 am–11 pm,Saturday:7 am–11 pm,Sunday:7 am–11 pm,Monday:6 am–11 pm,Tuesday:6 am–11 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmZFvt2F32C8fFJLcN5QD2p7n2lk0uQdwhOClqNqrv_NegdWL26sxBNpVDskwyotx5NKwT2Eap6vZjg5OMLV440HER6DJtMLfGyW_utA01-wu09LmHLKYcaNlUnqEAN-E_3ccWLF-aRRiTB=w122-h92-k-no,12847924438829515204,ChIJewX9iR4ZDTkRxEF-tTT_TLI,,visible after upgrade,visible after upgrade
Intense Rigour Club - Gym & Fitness Centre,"1st Floor, ROF Portico, Vyapar Kendra Rd, Phase1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122003","1st Floor, ROF Portico, Vyapar Kendra Rd","Gym,Boxing club,Fitness center,Personal trainer,Pilates studio,Wellness center",093196 61448,"093196 61448,+91 93196 61448",false,1130,4.9,https://search.google.com/local/reviews?placeid=ChIJRS5jgRYZDTkR73xuvNnqFMo&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14561521716085816559,28.4530975,77.0824604,https://www.intenserigourclub.com/,intenserigourclub.com,"Wednesday:6 am–12 am,Thursday:6 am–12 am,Friday:6 am–12 am,Saturday:6 am–12 am,Sunday:11 am–11 pm,Monday:6 am–12 am,Tuesday:6 am–12 am",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnyt4DEDpFFv9zlgeSCNJ2av2SFyp8QyecRWYO5TuTTtfuo8eCHSL0nS5HDv5v6x_F5GiZKPxh-OFND7jzFk0mlH6WmQcgm5_itN4gJbe7WwU8GhENUl9JqvwYOzAMgewjnHUI=w122-h92-k-no,14561521716085816559,ChIJRS5jgRYZDTkR73xuvNnqFMo,,visible after upgrade,visible after upgrade
Pro Ultimate Gyms - Sec. 48 Gurgaon,"DDC Arcade, Badshahpur Sohna Rd, opp. Vipul Business Park, Tikri, Sector 48, Gurugram, Haryana 122018",DDC Arcade,Gym,070000 76359,"070000 76359,+91 70000 76359",false,817,4.9,https://search.google.com/local/reviews?placeid=ChIJ23AvTcEZDTkRZiEGqEKPRpc&q=premium+gyms+in+Gurgaon&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10900557464546451814,28.421985499999998,77.0378561,,,"Wednesday:5:30 am–11:30 pm,Thursday:5:30 am–11:30 pm,Friday:5:30 am–11:30 pm,Saturday:5:30 am–11:30 pm,Sunday:5–9 pm,Monday:5:30 am–11:30 pm,Tuesday:5:30 am–11:30 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkKLxyJKJpf-jPrdYUJopqaJS7eWxSjKG-8qlS2dyXz_FCDiwAATadzuTSSY5SRt79df3QDa9-9VXK4lK5S_wzqJCnqqfFXaAcr4B8jirKqZ-R1JzDSNjgy6Ht9Ryzj-JVythY=w122-h92-k-no,10900557464546451814,ChIJ23AvTcEZDTkRZiEGqEKPRpc,,visible after upgrade,visible after upgrade
