Name,Fulladdress,Street,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Cid,Place Id,Price,Email,Social Medias
Gym Lounge Premium Navrangpura,"4th Floor, Serenity Square, Navrang Cir, Jay Jagdish Society, Girivar Society, Navrangpura, Ahmedabad, Gujarat 380009",4th Floor,Fitness center,075730 14377,"075730 14377,+91 75730 14377",false,642,4.5,https://search.google.com/local/reviews?placeid=ChIJ1UyD74mFXjkRMWksSLmiNMs&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14642507205151844657,23.047069399999998,72.5566849,http://www.gymlounge.in/,gymlounge.in,"Wednesday:5 am–10 pm,Thursday:5 am–10 pm,Friday:5 am–10 pm,Saturday:5 am–10 pm,Sunday:7 am–12 pm,Monday:5 am–10 pm,Tuesday:5 am–10 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnMDyTA1UEw9mAW2dAuNJXTVpehOiLj1hg1PSBH9Qe012SjfZPg54IxExg2iul-8peatv2V3i3c_zq6T7oC_bAcUJB-W3hrcShvvKwJsOOrQ5vURI7JLy9yhGPOIAA8_6FPUqqd=w122-h92-k-no,14642507205151844657,ChIJ1UyD74mFXjkRMWksSLmiNMs,,visible after upgrade,visible after upgrade
Infinity Fitness Gym,"2nd Floor, Centrum Heights, Infinity Fitness Gym, Chandlodiya Rd, Swatantra Senani Nagar, Ahmedabad, Gujarat 380013","2nd Floor, Centrum Heights","Gym,Aerobics Class,Fitness center,Personal trainer,Physical fitness program",096248 82555,"096248 82555,+91 96248 82555",false,373,4.8,https://search.google.com/local/reviews?placeid=ChIJySPh-vmDXjkRql9y_igq5bo&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13467216616277303210,23.0695932,72.5603063,https://infinityfitnessgym.co.in/,infinityfitnessgym.co.in,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnJhbYQU9KcbI2M5qx14xMhj12V6vxkS4hDNMXn3EjbT4WvRzn0MT3tWmTeqJuxi0mS70dhVYM1wF8PJSc4De7aAe9Or-zxf6XRZ91Wq7Mmnl7Yk9vXOynzJ5qz7Qeif3olSkFbTM2TRQo=w138-h92-k-no,13467216616277303210,ChIJySPh-vmDXjkRql9y_igq5bo,,visible after upgrade,visible after upgrade
Gym Lounge Premium,"Railway Station, 4th floor, Purshottam Mahal, Jayhind Cross Road, opp. Swaminarayan Temple, Maninagar, Ahmedabad, Gujarat 380008",Railway Station,Gym,075730 14374,"075730 14374,+91 75730 14374",false,489,4.5,https://search.google.com/local/reviews?placeid=ChIJBR850AGFXjkRpOlzOESCSJU&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10756990939490937252,22.994785399999998,72.60938019999999,https://gymlounge.in/,gymlounge.in,"Wednesday:6 am–10 pm,Thursday:6 am–10 pm,Friday:6 am–10 pm,Saturday:6 am–10 pm,Sunday:7 am–11 pm,Monday:6 am–10 pm,Tuesday:6 am–10 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlmMNWwDTo1fAUGmcpdFDy-WIAZX8ctM2t0sdYq05Q8tMwGPupo4BzMfFxhjR98XZuSnQGscS4SLfK76kB0vBPw16WnqBWRU1vT7tItCDI3IXkXOPPlcHF1MNtClH-qD762aEj3Sw=w80-h106-k-no,10756990939490937252,ChIJBR850AGFXjkRpOlzOESCSJU,,visible after upgrade,visible after upgrade
Infinity Fitness Gym 24×7,"2nd Floor, Heritage Plaza, Sarkhej - Gandhinagar Hwy, near The Grand Bhagvati Hotel, Bodakdev, Ahmedabad, Gujarat 380054",2nd Floor,Gym,096010 95005,"096010 95005,+91 96010 95005",false,358,4.7,https://search.google.com/local/reviews?placeid=ChIJn12g0VGbXjkRCUsyiy-zk-0&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17119223625345551113,23.042859099999998,72.5148504,,,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:5 am–12 pm,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnARz9Epm99ls718jB2_MS2kLXIYkdPTDrKIAHvqEniAS6M4VGAtp8jxu4oZraGfpOuKaUBAGTZzrcQpiicibsGYWWbf7tUj_5pu5CVFlNnMDvRQItf-jcSrIoimKb2C7IlnfNN=w80-h106-k-no,17119223625345551113,ChIJn12g0VGbXjkRCUsyiy-zk-0,,visible after upgrade,visible after upgrade
Alpha Armour Gym,"Third and fourth floor, Shivalik-3, 302,303, 403, Drive In Rd, opp. Reliance. Mart, NearDrive, Ahmedabad, Gujarat 380052","Third and fourth floor, Shivalik-3","Fitness center,Gym,Yoga studio",097261 00311,"097261 00311,+91 97261 00311",false,970,4.9,https://search.google.com/local/reviews?placeid=ChIJPRYoviWFXjkRSo89YYUX8bE&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12822055475730026314,23.0480713,72.5269479,,,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWngYSbteqqg11-Ab5QhQisV4BB-uOj-UdoVrwfwKT33NMSqnp4AfoackZNADzspKvTUTqskaCMYv0E2v2GXpoNIHYIgMk4GcDEfebiueqR87Nn6wBx6PQkDtz4mQEP3C_IoF5yK=w122-h92-k-no,12822055475730026314,ChIJPRYoviWFXjkRSo89YYUX8bE,,visible after upgrade,visible after upgrade
Ultimate Fitness Club,"Shanay, 1, IIM Rd, University Area, Ahmedabad, Gujarat 380015",Shanay,"Gym,Fitness center",081280 61908,"081280 61908,+91 81280 61908",false,573,5,https://search.google.com/local/reviews?placeid=ChIJy0kCSZyFXjkRGLEAAAdxGBc&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1664204337192153368,23.0285351,72.5434266,https://ultimatefitnessclub.co.in/,ultimatefitnessclub.co.in,"Wednesday:6 am–1 pm,Thursday:6 am–1 pm,Friday:6 am–1 pm,Saturday:6 am–1 pm,Sunday:8 am–12 pm,Monday:6 am–1 pm,Tuesday:6 am–1 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlFrhmlwNDrBWK9ad0zlbDs6xa_BC00k6aRQQR2UvM-qtGl9l8utd4Hqqo7oqR3hVOEUlFYKmH2lh8US9VObcnsO1-MWq3ojPCzfJa-KwyI22fYIMrccmiN2zT_nN2_7OPQLG2ILA=w122-h92-k-no,1664204337192153368,ChIJy0kCSZyFXjkRGLEAAAdxGBc,,visible after upgrade,visible after upgrade
Anytime Fitness,"Amrapali Lakeview Tower, No A/205, Tower, Ahmedabad, Gujarat 380015",Amrapali Lakeview Tower,"Gym,Fitness center",099799 78249,"099799 78249,+91 99799 78249",false,716,4.5,https://search.google.com/local/reviews?placeid=ChIJabDyJ7eEXjkRLoB32wxbxbI&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=12881802419942948910,23.0398401,72.5294486,https://www.anytimefitness.com/en-in/locations/ahmedabad-gujarat-in-1015,anytimefitness.com,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlDl73HRG2hh5IgzLrNBVJhqti9lTEpc4kG2hVy9lRaDgPDlTHBrWO6rWAeyG9ucRZNsTwXLX2hrrvfnQx6Q-urckkb1gFMuohzblVvWxeEIb6gRQEHCeb-IOMwbRDq0AdYNI1nkw=w163-h92-k-no,12881802419942948910,ChIJabDyJ7eEXjkRLoB32wxbxbI,,visible after upgrade,visible after upgrade
Anytime Fitness,"D&C Dynasty, 3rd Floor, Stadium Circle, Chimanlal Girdharlal Rd, beside Pintoo Garments, Navrangpura, Ahmedabad, Gujarat 380009",D&C Dynasty,"Gym,Fitness center",098987 77423,"098987 77423,+91 98987 77423",false,944,4.7,https://search.google.com/local/reviews?placeid=ChIJ1x2n3qWFXjkRgC1x7eRbHFo&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6493165801555701120,23.038983599999998,72.5634543,https://www.anytimefitness.com/en-in/locations/ahmedabad-gujarat-in-1087,anytimefitness.com,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkJ7HHE8C3W8J7eZE0iQST4oCamDnAQ-2SzXZiqxonuOhcPMNbEnxM_ln78dOFITZBZfRjwEfm_koiRO8J3WVZjNB4-m03MaQk1Y27QnCuCsiSyDkMvVS-Utc3fc_AEF5MLTak1=w204-h92-k-no,6493165801555701120,ChIJ1x2n3qWFXjkRgC1x7eRbHFo,,visible after upgrade,visible after upgrade
Anytime Fitness,"Iskcon Circle, No 216 & 219, 2nd Floor, Shivalik Shilp Bhopal, Ambli Rd, Satellite, Ahmedabad, Gujarat 380058",Iskcon Circle,"Gym,Fitness center",097253 33222,"097253 33222,+91 97253 33222",false,474,4.6,https://search.google.com/local/reviews?placeid=ChIJsdRj3xqbXjkRFcaSrfXNDr8&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=13767167565980943893,23.026745899999998,72.50684199999999,https://www.anytimefitness.com/en-in/locations/ahmedabad-gujarat-in-1069,anytimefitness.com,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlwef9Rl2WtPVXQuh94NMUtoMzV7J2BMhqKNzc5OJ4NdJcAMzAynqeWKJe3WG0IC4zYJ1divSnrr8gc69ohNDeMwo9hNf0ljqhkXnz04rfzUsw8FaC_EmyfTM2chJaJY4HtFo5X=w138-h92-k-no,13767167565980943893,ChIJsdRj3xqbXjkRFcaSrfXNDr8,,visible after upgrade,visible after upgrade
Tycoon Fitness Gym,"6th floor, hotel New, City gate, near by vishala, Shantabag Society, Rehnuma Society, Vasna, Ahmedabad, Gujarat 380055","6th floor, hotel New",Gym,098983 05522,"098983 05522,+91 98983 05522",false,486,5,https://search.google.com/local/reviews?placeid=ChIJH5RX4tqFXjkRd5amOnUsOuQ&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16445505871303579255,22.9929028,72.5360024,http://tycoonfitness.in/,tycoonfitness.in,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkjdF1BrV-buTn9H6WAigS3U39jd0_DMIxM0fu3V27abHOMVlf42DvJdLNOUihJkRKOu3YmLoOgZxf9am2rNC11Zs-4mAyNiIyghBpPvBTxbVbCB61-AOjhoAKq8e02r0ZZp3rDxegP3nO9=w122-h92-k-no,16445505871303579255,ChIJH5RX4tqFXjkRd5amOnUsOuQ,,visible after upgrade,visible after upgrade
URBAN FITNESS CLUB - GYM,"419,420, Binali Complex, opposite Torrent Power, near Pujya Ravi Shankar Maharaj Fly Overbridge, Naranpura, Ahmedabad, Gujarat 380013","419,420","Gym,Aerobics Class,Body shaping class,Fitness center,Personal trainer,Physical fitness program,Weight loss service,Weightlifting area,Women's personal trainer,Yoga studio",075738 55855,"075738 55855,+91 75738 55855",false,1365,4.8,https://search.google.com/local/reviews?placeid=ChIJa8k0a5mEXjkRxme_OpMRs8g&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=14461922152460281798,23.0524536,72.54861749999999,,,"Wednesday:6 am–10 pm,Thursday:6 am–10 pm,Friday:6 am–10 pm,Saturday:6 am–10 pm,Sunday:Closed,Monday:6 am–10 pm,Tuesday:6 am–10 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkr0K7-sv4O1eRkzFhJMqGDVAv0-9AFcN4uHZodpieKt-tL-MXPCh4K8OG-beNKI2rltAzSuEswFrBY_b6AcI7xqS71P0M1ZpxGg3Kzt4NiXBpm62txq7787tai63xY_hYRBdEG=w138-h92-k-no,14461922152460281798,ChIJa8k0a5mEXjkRxme_OpMRs8g,,visible after upgrade,visible after upgrade
Plus Fitness 24/7 Bodakdev,"Devashish Business Park, Level 1, above Mocha Cafe, Bodakdev, Ahmedabad, Gujarat 380015","Devashish Business Park, Level 1","Gym,Fitness center,Personal trainer,Physical fitness program,Women's personal trainer",075750 29999,"075750 29999,+91 75750 29999",false,1181,4.7,https://search.google.com/local/reviews?placeid=ChIJBTvxzTebXjkRcBOLWIL4sfo&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=18064492819074716528,23.0319193,72.51113219999999,https://www.plusfitness.co.in/gyms/bodakdev/,plusfitness.co.in,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk6kPN3ux4VJtVXyKyW4t3ZXMrirxDT8vMinh3E9N8FSSQ4b9EA9myN9V3qwVaP6Rri35Btg20Vb9CfNd2xK-_3h5bECdm1bkQiMynShbA7bNsu7pOQbb0XX72UTmljpP1vm3jqvw=w122-h92-k-no,18064492819074716528,ChIJBTvxzTebXjkRcBOLWIL4sfo,,visible after upgrade,visible after upgrade
SFW The GYM (Navarangpura),"4th floor, 401, Ahmedabad, Gujarat 380009",4th floor,"Gym,Aerobics Class,Fitness center,Indoor cycling,Personal trainer,Pilates studio,Weight loss service,Weightlifting area,Women's personal trainer,Yoga studio",091048 25009,"091048 25009,+91 91048 25009",false,1276,4.8,https://search.google.com/local/reviews?placeid=ChIJhfdoI3GFXjkR9bNjik5FK9M&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=15216331969632908277,23.0403386,72.5541777,https://www.sfwthegym.fit/,sfwthegym.fit,"Wednesday:6 am–12 pm,Thursday:6 am–12 pm,Friday:6 am–12 pm,Saturday:6 am–12 pm,Sunday:6–10 am,Monday:6 am–12 pm,Tuesday:6 am–12 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkkSdmAFdy4S5iT6SG3m52Mi7fMswyFnPYSnbOQ4623JFZ4AgyldrWW_TStSG4u0nmne_nXre8fAdF_tbqSeQZZBgxzkv6EQykWqfd8d4-Xakmgy3jvqQ3EmLb_TXb_TMv6WzM=w138-h92-k-no,15216331969632908277,ChIJhfdoI3GFXjkR9bNjik5FK9M,,visible after upgrade,visible after upgrade
Gym Lounge Premium Shahibaug,"4th Floor, Ashta Mangal Complex, nr. Rajasthan Hospital, Shahibag, Ahmedabad, Gujarat 380004",4th Floor,Gym,099099 40064,"099099 40064,+91 99099 40064",false,277,4.7,https://search.google.com/local/reviews?placeid=ChIJLYjgMK-FXjkRZEYign_AIRg&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=1738882585018386020,23.0543426,72.5959254,http://www.gymlounge.in/,gymlounge.in,"Wednesday:6 am–10 pm,Thursday:6 am–10 pm,Friday:6 am–10 pm,Saturday:6 am–10 pm,Sunday:7 am–12 pm,Monday:6 am–10 pm,Tuesday:6 am–10 pm",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmwcQtsjHYhXbhXvQC95qVdEZoH7hcI7fzfs9x2tj_azm08fQd6VPcgXhrpUHkRpRx-lbviWLC6khuR_hfbHUHOcmknRpVlE4X7f0FzEzAfvU7OjCrhhzBN9cq3byMeY6Wkmc_Gl31Q85Cw=w122-h92-k-no,1738882585018386020,ChIJLYjgMK-FXjkRZEYign_AIRg,,visible after upgrade,visible after upgrade
Plus Fitness 24/7 Science City,"Level 2, Sangam Sapphire, Science City Rd, opposite The Capital, Sola, Ahmedabad, Gujarat 380060","Level 2, Sangam Sapphire","Gym,Fitness center,Personal trainer,Physical fitness program,Women's personal trainer",099799 54422,"099799 54422,+91 99799 54422",false,729,4.7,https://search.google.com/local/reviews?placeid=ChIJ50AQT3SdXjkR1Y8tPHZKtyI&q=premium+gyms+in+Ahmedabad&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2501549989703815125,23.075091,72.50972829999999,https://www.plusfitness.co.in/gyms/science-city/,plusfitness.co.in,"Wednesday:Open 24 hours,Thursday:Open 24 hours,Friday:Open 24 hours,Saturday:Open 24 hours,Sunday:Open 24 hours,Monday:Open 24 hours,Tuesday:Open 24 hours",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnKqfNzXTY9hFVlJR-9heCNKv7CHffCEEXitieI9SPdOPBdiKQcE14850T6D5t4CfX7cV8HoLRg5NEPE1D6D5lwapxFp1ruQl17iwWiDCArnSX5jZabZXa_8ze29vJy-78H1lYDMA=w139-h92-k-no,2501549989703815125,ChIJ50AQT3SdXjkR1Y8tPHZKtyI,,visible after upgrade,visible after upgrade
Map Lead Scraper exports only 15 records on a free plan.,,,,,,,,,,,,,,,,,,,,,
This data was exported from https://mapsscraper.ai/,,,,,,,,,,,,,,,,,,,,,
